NEE_L3.1_L3.2_QCF,NEE_L3.1_L3.2_QCF0,date
-1.5438591,-1.5438591,2023-02-08
-1.6503838,-1.6503838,2023-02-08
-2.391462,-2.391462,2023-02-08
-2.0039626,-2.0039626,2023-02-08
-1.73634886,-1.73634886,2023-02-08
-2.1329552,-2.1329552,2023-02-08
-2.25385039,-2.25385039,2023-02-08
-1.6702218,,2023-02-08
-1.555655693,-1.555655693,2023-02-08
,,2023-02-08
,,2023-02-08
1.798167,1.798167,2023-02-08
3.808462,,2023-02-08
-2.537692,,2023-02-08
-4.739784,,2023-02-08
5.048232,,2023-02-08
,,2023-02-08
,,2023-02-08
2.799337,,2023-02-08
2.961542,,2023-02-08
-1.458814,,2023-02-08
2.192074,,2023-02-08
,,2023-02-08
2.1840887,,2023-02-08
-1.9435804,,2023-02-08
-0.258909,,2023-02-09
0.8462595,0.8462595,2023-02-09
5.131108,,2023-02-09
2.0563908,2.0563908,2023-02-09
1.619697,,2023-02-09
,,2023-02-09
1.285578,,2023-02-09
-2.67971,,2023-02-09
0.844618,0.844618,2023-02-09
,,2023-02-09
3.196079,3.196079,2023-02-09
2.327918,2.327918,2023-02-09
,,2023-02-09
1.741961,,2023-02-09
0.87105,0.87105,2023-02-09
,,2023-02-09
-1.084364,,2023-02-09
1.3261353,1.3261353,2023-02-09
-0.087302,-0.087302,2023-02-09
2.0629836,,2023-02-09
,,2023-02-09
-3.910621,,2023-02-09
-3.96303,,2023-02-09
-2.195973,-2.195973,2023-02-09
-2.8417469,-2.8417469,2023-02-09
-1.2569959,-1.2569959,2023-02-09
-3.3679089,-3.3679089,2023-02-09
-3.1245172,-3.1245172,2023-02-09
-3.6788579,-3.6788579,2023-02-09
-2.300615,-2.300615,2023-02-09
-3.2474272,-3.2474272,2023-02-09
-1.9408234,-1.9408234,2023-02-09
-1.8671357,-1.8671357,2023-02-09
-1.457656,,2023-02-09
-1.042418,,2023-02-09
5.598282,,2023-02-09
,,2023-02-09
,,2023-02-09
4.01214,,2023-02-09
2.665638,,2023-02-09
3.586081,,2023-02-09
-1.430372,,2023-02-09
5.959185,,2023-02-09
,,2023-02-09
3.443033,,2023-02-09
2.834853,,2023-02-09
3.7264591,,2023-02-09
0.4488232,,2023-02-09
-1.307137,,2023-02-10
1.633493,,2023-02-10
3.188897,,2023-02-10
4.9678949,,2023-02-10
5.293816,,2023-02-10
,,2023-02-10
0.9034751,,2023-02-10
,,2023-02-10
,,2023-02-10
2.140161,,2023-02-10
0.493043,,2023-02-10
0.782026,0.782026,2023-02-10
1.130549,,2023-02-10
2.819619,2.819619,2023-02-10
,,2023-02-10
1.780742,,2023-02-10
-2.251621,,2023-02-10
-3.3180027,,2023-02-10
-1.91103,,2023-02-10
6.84909,,2023-02-10
,,2023-02-10
,,2023-02-10
,,2023-02-10
-1.36863,-1.36863,2023-02-10
-3.272228,-3.272228,2023-02-10
-3.968154,-3.968154,2023-02-10
-3.560972,-3.560972,2023-02-10
-3.987281,-3.987281,2023-02-10
-2.6503019,-2.6503019,2023-02-10
-2.2999039,-2.2999039,2023-02-10
-2.7745576,-2.7745576,2023-02-10
,,2023-02-10
-1.0929507,-1.0929507,2023-02-10
0.814763,,2023-02-10
1.688212,,2023-02-10
-4.745407,,2023-02-10
-0.394222,,2023-02-10
3.856845,,2023-02-10
,,2023-02-10
3.049801,,2023-02-10
10.814611,,2023-02-10
1.6703029,,2023-02-10
2.247558,,2023-02-10
,,2023-02-10
5.266092,,2023-02-10
0.657375,,2023-02-10
,,2023-02-10
,,2023-02-10
,,2023-02-11
-0.051192,,2023-02-11
1.883839,,2023-02-11
0.924278,,2023-02-11
-3.9276,,2023-02-11
,,2023-02-11
-1.5845097,,2023-02-11
2.272745,,2023-02-11
-2.6921496,,2023-02-11
1.512008,,2023-02-11
3.83744,,2023-02-11
,,2023-02-11
3.748321,,2023-02-11
,,2023-02-11
3.92995,,2023-02-11
2.688687,,2023-02-11
1.959686,,2023-02-11
,,2023-02-11
-0.707328,,2023-02-11
,,2023-02-11
1.912114,,2023-02-11
,,2023-02-11
-2.451216,,2023-02-11
-1.919025,,2023-02-11
,,2023-02-11
-1.2307797,,2023-02-11
-2.1438513,-2.1438513,2023-02-11
-4.428335,-4.428335,2023-02-11
-3.816699,,2023-02-11
-3.7539153,-3.7539153,2023-02-11
-2.4969347,-2.4969347,2023-02-11
-1.7840289,-1.7840289,2023-02-11
-1.556373,-1.556373,2023-02-11
-0.8791044,,2023-02-11
,,2023-02-11
,,2023-02-11
-0.147426,,2023-02-11
,,2023-02-11
2.268447,,2023-02-11
-4.0645,,2023-02-11
,,2023-02-11
1.4091051,,2023-02-11
5.295056,,2023-02-11
,,2023-02-11
-1.560469,,2023-02-11
,,2023-02-11
-1.119234,,2023-02-11
2.07774,,2023-02-11
1.075293,,2023-02-12
0.810185,,2023-02-12
0.106281,,2023-02-12
1.406299,,2023-02-12
,,2023-02-12
1.0684924,,2023-02-12
0.61853,0.61853,2023-02-12
,,2023-02-12
,,2023-02-12
,,2023-02-12
1.073421,,2023-02-12
,,2023-02-12
1.768116,,2023-02-12
1.1344634,,2023-02-12
,,2023-02-12
-0.5935634,,2023-02-12
2.49293279,,2023-02-12
-1.052751,,2023-02-12
5.27632,,2023-02-12
-1.403977,,2023-02-12
-1.499668,-1.499668,2023-02-12
-2.666566,,2023-02-12
-2.284654,,2023-02-12
-3.837373,-3.837373,2023-02-12
-3.9303844,-3.9303844,2023-02-12
-3.5325891,-3.5325891,2023-02-12
-3.2972141,-3.2972141,2023-02-12
-3.5654436,-3.5654436,2023-02-12
-3.45236806,-3.45236806,2023-02-12
-3.5976419,-3.5976419,2023-02-12
-2.57257733,-2.57257733,2023-02-12
-2.1014694,-2.1014694,2023-02-12
-1.73333663,-1.73333663,2023-02-12
-1.0830834,-1.0830834,2023-02-12
-1.293711,,2023-02-12
0.753438,,2023-02-12
-1.052029,,2023-02-12
,,2023-02-12
,,2023-02-12
,,2023-02-12
,,2023-02-12
11.8172256,,2023-02-12
-0.762566,,2023-02-12
0.261374,,2023-02-12
5.10933,,2023-02-12
4.304617,,2023-02-12
,,2023-02-12
-3.309959,,2023-02-12
,,2023-02-13
2.720273,,2023-02-13
1.496571,,2023-02-13
1.494874,,2023-02-13
,,2023-02-13
,,2023-02-13
,,2023-02-13
3.109534,,2023-02-13
0.8878056,0.8878056,2023-02-13
0.162785,,2023-02-13
0.038186,,2023-02-13
,,2023-02-13
2.485506,,2023-02-13
,,2023-02-13
-0.503512,,2023-02-13
0.716335,,2023-02-13
1.19878594,,2023-02-13
0.947622,0.947622,2023-02-13
,,2023-02-13
,,2023-02-13
-1.115766,,2023-02-13
-3.985432,,2023-02-13
-1.09592,,2023-02-13
-1.485244,-1.485244,2023-02-13
-3.0075973,-3.0075973,2023-02-13
,,2023-02-13
-4.217417,-4.217417,2023-02-13
-4.8525883,-4.8525883,2023-02-13
-4.7300287,-4.7300287,2023-02-13
,,2023-02-13
-2.633977,-2.633977,2023-02-13
-3.381066,,2023-02-13
-1.3440272,-1.3440272,2023-02-13
-0.9116602,-0.9116602,2023-02-13
1.7291631,,2023-02-13
-0.48978,,2023-02-13
-0.047794,,2023-02-13
,,2023-02-13
-5.078136,,2023-02-13
3.5089612,,2023-02-13
,,2023-02-13
,,2023-02-13
3.451155,,2023-02-13
2.175796,,2023-02-13
2.692968,,2023-02-13
6.444816,,2023-02-13
2.01345,,2023-02-13
6.679211,,2023-02-13
6.750571,,2023-02-14
3.426579,,2023-02-14
0.871842,,2023-02-14
4.159727,,2023-02-14
,,2023-02-14
4.859469,4.859469,2023-02-14
2.243347,,2023-02-14
,,2023-02-14
1.622932,1.622932,2023-02-14
0.966442,,2023-02-14
0.4820625,,2023-02-14
2.948986,,2023-02-14
2.402526,,2023-02-14
1.0617763,,2023-02-14
,,2023-02-14
,,2023-02-14
0.211003,0.211003,2023-02-14
0.662537,,2023-02-14
,,2023-02-14
-0.4960636,-0.4960636,2023-02-14
-0.517776,,2023-02-14
-1.1307335,-1.1307335,2023-02-14
-1.5834914,-1.5834914,2023-02-14
-2.488916,-2.488916,2023-02-14
-1.3805989,-1.3805989,2023-02-14
-1.62817512,,2023-02-14
-1.38097,,2023-02-14
-2.873168,-2.873168,2023-02-14
-3.782685,-3.782685,2023-02-14
-4.779215,-4.779215,2023-02-14
-2.6076557,-2.6076557,2023-02-14
,,2023-02-14
,,2023-02-14
,,2023-02-14
,,2023-02-14
-1.18649,,2023-02-14
1.282335,1.282335,2023-02-14
-1.128357,,2023-02-14
1.468632,1.468632,2023-02-14
1.7159012,1.7159012,2023-02-14
1.452377,1.452377,2023-02-14
-1.228779,,2023-02-14
1.593713,,2023-02-14
0.744163,,2023-02-14
1.252654,1.252654,2023-02-14
1.3862956,1.3862956,2023-02-14
0.672939,,2023-02-14
1.840535,1.840535,2023-02-14
1.03060152,,2023-02-15
0.73661899,0.73661899,2023-02-15
1.797257,,2023-02-15
1.52103,1.52103,2023-02-15
0.799126,0.799126,2023-02-15
0.6758647,0.6758647,2023-02-15
1.0029955,1.0029955,2023-02-15
0.964499874,0.964499874,2023-02-15
0.9989063,,2023-02-15
0.6340765,0.6340765,2023-02-15
0.950188,0.950188,2023-02-15
,,2023-02-15
1.652972,,2023-02-15
1.7984427,1.7984427,2023-02-15
1.5777411,1.5777411,2023-02-15
0.6740272,,2023-02-15
,,2023-02-15
0.5304969,0.5304969,2023-02-15
,,2023-02-15
0.6139855,,2023-02-15
-0.5772794,-0.5772794,2023-02-15
-1.1114626,-1.1114626,2023-02-15
,,2023-02-15
-2.761023,-2.761023,2023-02-15
-4.827659,,2023-02-15
-3.433012,-3.433012,2023-02-15
-5.939552,-5.939552,2023-02-15
,,2023-02-15
-10.901122,,2023-02-15
-2.0770384,-2.0770384,2023-02-15
,,2023-02-15
-0.8164051,,2023-02-15
-1.33689848,-1.33689848,2023-02-15
-1.049122,,2023-02-15
,,2023-02-15
-2.63355,,2023-02-15
3.758728,,2023-02-15
,,2023-02-15
,,2023-02-15
,,2023-02-15
4.9279571,,2023-02-15
-2.142143,,2023-02-15
2.208375,,2023-02-15
,,2023-02-15
5.511495,,2023-02-15
,,2023-02-15
,,2023-02-15
,,2023-02-15
3.826669,,2023-02-16
-2.867204,,2023-02-16
1.006975,,2023-02-16
,,2023-02-16
,,2023-02-16
3.850191,,2023-02-16
3.536511,,2023-02-16
2.32674756,,2023-02-16
,,2023-02-16
2.8074691,,2023-02-16
,,2023-02-16
6.007291,,2023-02-16
2.674663,,2023-02-16
2.21329,,2023-02-16
,,2023-02-16
1.311537,1.311537,2023-02-16
0.531603,0.531603,2023-02-16
2.680007,,2023-02-16
-0.339912,-0.339912,2023-02-16
0.448002,,2023-02-16
,,2023-02-16
-5.51895,,2023-02-16
-4.074095,-4.074095,2023-02-16
-8.300716,,2023-02-16
-8.2058,,2023-02-16
-4.194518,-4.194518,2023-02-16
-2.7929342,-2.7929342,2023-02-16
-2.81676,-2.81676,2023-02-16
-3.7090448,-3.7090448,2023-02-16
-2.241276,-2.241276,2023-02-16
-3.48423933,-3.48423933,2023-02-16
-2.176211,-2.176211,2023-02-16
-0.7659595,,2023-02-16
,,2023-02-16
-1.11869,,2023-02-16
-0.69093,,2023-02-16
1.329308,,2023-02-16
4.53318,,2023-02-16
,,2023-02-16
3.014641,,2023-02-16
1.5740005,,2023-02-16
1.949216,,2023-02-16
,,2023-02-16
,,2023-02-16
,,2023-02-16
1.09264,,2023-02-16
-0.189145,,2023-02-16
7.351065,,2023-02-16
,,2023-02-17
1.578232,1.578232,2023-02-17
1.942539,1.942539,2023-02-17
1.450692,1.450692,2023-02-17
1.2323998,,2023-02-17
2.079359,2.079359,2023-02-17
,,2023-02-17
1.617888,1.617888,2023-02-17
,,2023-02-17
2.6808053,2.6808053,2023-02-17
2.572358,2.572358,2023-02-17
1.979461,,2023-02-17
2.865399,2.865399,2023-02-17
4.675568,,2023-02-17
2.145707,,2023-02-17
0.593943,,2023-02-17
,,2023-02-17
0.983,,2023-02-17
-2.819743,,2023-02-17
-1.9730645,-1.9730645,2023-02-17
-1.61746,,2023-02-17
-2.002308,,2023-02-17
-4.645821,-4.645821,2023-02-17
-5.8621856,-5.8621856,2023-02-17
-6.7990287,-6.7990287,2023-02-17
-5.2349881,-5.2349881,2023-02-17
-4.5027271,-4.5027271,2023-02-17
-2.4750694,-2.4750694,2023-02-17
-3.8947627,-3.8947627,2023-02-17
-2.235809,-2.235809,2023-02-17
-1.7330958,-1.7330958,2023-02-17
-1.339371727,-1.339371727,2023-02-17
1.130307,,2023-02-17
1.3084392,1.3084392,2023-02-17
2.2472783,2.2472783,2023-02-17
2.953661,2.953661,2023-02-17
4.121628,4.121628,2023-02-17
5.265279,5.265279,2023-02-17
3.85429109,3.85429109,2023-02-17
4.3583783,4.3583783,2023-02-17
1.76766,,2023-02-17
,,2023-02-17
,,2023-02-17
2.3713266,2.3713266,2023-02-17
1.4747565,,2023-02-17
5.6394624,,2023-02-17
0.977863,,2023-02-17
1.704093,1.704093,2023-02-17
2.09229949,,2023-02-18
1.600997,,2023-02-18
,,2023-02-18
5.49936,,2023-02-18
,,2023-02-18
,,2023-02-18
9.299996,,2023-02-18
4.434261,,2023-02-18
,,2023-02-18
1.303613,1.303613,2023-02-18
3.134763,3.134763,2023-02-18
,,2023-02-18
1.454187,1.454187,2023-02-18
,,2023-02-18
1.788972,,2023-02-18
4.017312,,2023-02-18
,,2023-02-18
-3.818235,,2023-02-18
,,2023-02-18
-2.841515,-2.841515,2023-02-18
-8.011478,,2023-02-18
-7.216587,-7.216587,2023-02-18
-3.376736,,2023-02-18
-5.488716,-5.488716,2023-02-18
-7.496531,-7.496531,2023-02-18
-5.930592,-5.930592,2023-02-18
-5.4002354,-5.4002354,2023-02-18
-4.954581,-4.954581,2023-02-18
-5.38277,-5.38277,2023-02-18
-4.419556,-4.419556,2023-02-18
-4.8146951,-4.8146951,2023-02-18
-4.2699433,-4.2699433,2023-02-18
-0.84122683,,2023-02-18
-3.3227986,,2023-02-18
1.239187,,2023-02-18
1.8978774,,2023-02-18
3.327986,3.327986,2023-02-18
5.2611224,5.2611224,2023-02-18
4.529781,4.529781,2023-02-18
7.5366476,7.5366476,2023-02-18
4.0457783,,2023-02-18
4.937542,4.937542,2023-02-18
2.429594,2.429594,2023-02-18
,,2023-02-18
,,2023-02-18
,,2023-02-18
6.1762029,,2023-02-18
,,2023-02-18
,,2023-02-19
1.388772,1.388772,2023-02-19
2.535073,,2023-02-19
6.562135,6.562135,2023-02-19
7.896133,,2023-02-19
6.9583605,,2023-02-19
5.272343,,2023-02-19
3.804391,3.804391,2023-02-19
0.8485851,,2023-02-19
-1.011692,,2023-02-19
0.66884,,2023-02-19
,,2023-02-19
1.417594,1.417594,2023-02-19
2.3895816,2.3895816,2023-02-19
2.827374,2.827374,2023-02-19
,,2023-02-19
0.4358178,,2023-02-19
,,2023-02-19
-1.9222207,-1.9222207,2023-02-19
-3.498717,-3.498717,2023-02-19
-2.3206053,-2.3206053,2023-02-19
,,2023-02-19
-6.407904,-6.407904,2023-02-19
-4.8543089,-4.8543089,2023-02-19
0.46798708,0.46798708,2023-02-19
0.8297431,0.8297431,2023-02-19
0.9205011,0.9205011,2023-02-19
-1.241215,-1.241215,2023-02-19
0.76957226,0.76957226,2023-02-19
0.71497016,0.71497016,2023-02-19
-0.3647819,,2023-02-19
0.74900339,0.74900339,2023-02-19
1.8545785,1.8545785,2023-02-19
2.93953697,2.93953697,2023-02-19
3.5360731,3.5360731,2023-02-19
4.4451003,4.4451003,2023-02-19
4.818801,4.818801,2023-02-19
4.219413992,4.219413992,2023-02-19
4.9422423,4.9422423,2023-02-19
5.5303585,5.5303585,2023-02-19
3.7125894,3.7125894,2023-02-19
4.1876183,4.1876183,2023-02-19
5.11668204,5.11668204,2023-02-19
3.0531433,3.0531433,2023-02-19
2.7232151,2.7232151,2023-02-19
3.3379142,3.3379142,2023-02-19
3.2442754,3.2442754,2023-02-19
2.8525768,2.8525768,2023-02-19
1.9869638,1.9869638,2023-02-20
1.366642,,2023-02-20
2.3422705,2.3422705,2023-02-20
2.9452676,2.9452676,2023-02-20
2.2545103,2.2545103,2023-02-20
2.748246,2.748246,2023-02-20
2.7324103,2.7324103,2023-02-20
0.3426654,,2023-02-20
,,2023-02-20
6.4532491,,2023-02-20
,,2023-02-20
2.335646,,2023-02-20
,,2023-02-20
1.62725,1.62725,2023-02-20
6.6855777,,2023-02-20
,,2023-02-20
0.754246,,2023-02-20
-4.473483,,2023-02-20
,,2023-02-20
-4.429646,-4.429646,2023-02-20
,,2023-02-20
-6.411315,-6.411315,2023-02-20
-5.5087712,,2023-02-20
-4.532106,-4.532106,2023-02-20
-5.4229064,-5.4229064,2023-02-20
-5.9899778,-5.9899778,2023-02-20
-4.7073406,-4.7073406,2023-02-20
-4.3855924,-4.3855924,2023-02-20
-6.0432283,-6.0432283,2023-02-20
-4.0095937,-4.0095937,2023-02-20
-3.06577633,-3.06577633,2023-02-20
-2.6733296,-2.6733296,2023-02-20
-2.4356414,-2.4356414,2023-02-20
-1.7158229,-1.7158229,2023-02-20
-3.3736806,,2023-02-20
-0.59905,,2023-02-20
,,2023-02-20
-8.63413,,2023-02-20
,,2023-02-20
-4.164488,,2023-02-20
-2.734748,,2023-02-20
,,2023-02-20
13.829023,,2023-02-20
0.715523,,2023-02-20
-7.27551,,2023-02-20
,,2023-02-20
3.05841,,2023-02-20
0.807358,,2023-02-20
-0.822043,,2023-02-21
-2.7467,,2023-02-21
,,2023-02-21
7.741888,,2023-02-21
,,2023-02-21
,,2023-02-21
,,2023-02-21
2.46269239,,2023-02-21
2.931742,,2023-02-21
2.518142,,2023-02-21
6.456072,,2023-02-21
,,2023-02-21
,,2023-02-21
,,2023-02-21
3.2919436,,2023-02-21
,,2023-02-21
1.4654451,,2023-02-21
0.39048183,,2023-02-21
-1.783949,,2023-02-21
-2.51478,-2.51478,2023-02-21
-5.281684,-5.281684,2023-02-21
,,2023-02-21
,,2023-02-21
-8.441049,-8.441049,2023-02-21
-6.967671,-6.967671,2023-02-21
-5.5767,-5.5767,2023-02-21
-4.5710247,-4.5710247,2023-02-21
-3.293621,,2023-02-21
-4.62883986,-4.62883986,2023-02-21
-5.805361,-5.805361,2023-02-21
-5.458476,-5.458476,2023-02-21
-3.581059,-3.581059,2023-02-21
-2.6249907,-2.6249907,2023-02-21
-9.242703,,2023-02-21
-9.0436859,,2023-02-21
-2.77673,,2023-02-21
,,2023-02-21
,,2023-02-21
14.434996,,2023-02-21
-2.636299,,2023-02-21
-2.03323,,2023-02-21
17.68587,,2023-02-21
,,2023-02-21
,,2023-02-21
0.580427,,2023-02-21
2.910508,,2023-02-21
12.013399,,2023-02-21
,,2023-02-21
2.916814,,2023-02-22
16.8162447,,2023-02-22
,,2023-02-22
,,2023-02-22
4.955689,,2023-02-22
,,2023-02-22
4.197791,4.197791,2023-02-22
15.8713356,,2023-02-22
6.242152,,2023-02-22
,,2023-02-22
5.385303,,2023-02-22
4.854879,,2023-02-22
0.871753,,2023-02-22
2.442264,,2023-02-22
,,2023-02-22
8.003875,,2023-02-22
1.839223,,2023-02-22
1.708369,,2023-02-22
,,2023-02-22
-6.50353483,,2023-02-22
-3.41645,-3.41645,2023-02-22
,,2023-02-22
-7.305843,-7.305843,2023-02-22
-7.9351,-7.9351,2023-02-22
-7.035026,-7.035026,2023-02-22
-5.927947,-5.927947,2023-02-22
-7.555911,-7.555911,2023-02-22
-6.679547,-6.679547,2023-02-22
-3.041773,,2023-02-22
-3.087997,-3.087997,2023-02-22
-1.9986156,-1.9986156,2023-02-22
-1.5774846,-1.5774846,2023-02-22
-1.1053133,-1.1053133,2023-02-22
,,2023-02-22
4.2028322,4.2028322,2023-02-22
3.85356,3.85356,2023-02-22
4.004294,4.004294,2023-02-22
3.527919,3.527919,2023-02-22
3.105779,3.105779,2023-02-22
2.357718,2.357718,2023-02-22
2.683192,2.683192,2023-02-22
1.8191935,1.8191935,2023-02-22
2.441977,,2023-02-22
2.704487,,2023-02-22
,,2023-02-22
,,2023-02-22
,,2023-02-22
4.269331,,2023-02-22
2.839428,2.839428,2023-02-23
3.192897,,2023-02-23
1.938955,1.938955,2023-02-23
,,2023-02-23
,,2023-02-23
4.027755,,2023-02-23
3.1889074,,2023-02-23
6.9094951,,2023-02-23
,,2023-02-23
3.333484,3.333484,2023-02-23
,,2023-02-23
2.8462345,2.8462345,2023-02-23
10.9773,,2023-02-23
,,2023-02-23
-0.47496,,2023-02-23
4.424662,,2023-02-23
1.627554,,2023-02-23
2.767284,,2023-02-23
-0.775714,,2023-02-23
,,2023-02-23
,,2023-02-23
-5.79118,-5.79118,2023-02-23
-4.266395,,2023-02-23
-5.68964,-5.68964,2023-02-23
-5.669565,-5.669565,2023-02-23
-7.792585,-7.792585,2023-02-23
-6.31245863,-6.31245863,2023-02-23
-5.5282003,-5.5282003,2023-02-23
-5.3674062,-5.3674062,2023-02-23
-5.4785974,-5.4785974,2023-02-23
-3.920719,,2023-02-23
-2.7727435,-2.7727435,2023-02-23
-2.6980652,-2.6980652,2023-02-23
-1.282007,-1.282007,2023-02-23
,,2023-02-23
-0.655458,,2023-02-23
2.140097,,2023-02-23
,,2023-02-23
-1.654598,,2023-02-23
,,2023-02-23
,,2023-02-23
5.789145,,2023-02-23
2.97693,,2023-02-23
,,2023-02-23
,,2023-02-23
-1.201638,,2023-02-23
,,2023-02-23
5.3988203,,2023-02-23
2.514345,,2023-02-24
3.086935,,2023-02-24
,,2023-02-24
-0.40379,,2023-02-24
,,2023-02-24
,,2023-02-24
,,2023-02-24
,,2023-02-24
,,2023-02-24
,,2023-02-24
5.100308,,2023-02-24
,,2023-02-24
-0.808767,,2023-02-24
0.26436,0.26436,2023-02-24
2.684578,,2023-02-24
,,2023-02-24
3.705668,,2023-02-24
-3.49229,-3.49229,2023-02-24
,,2023-02-24
-4.133417,,2023-02-24
-8.97761,,2023-02-24
-6.298122,-6.298122,2023-02-24
-6.490611,-6.490611,2023-02-24
-2.614245,-2.614245,2023-02-24
-5.126074,,2023-02-24
-7.767022,-7.767022,2023-02-24
-6.524338,-6.524338,2023-02-24
-7.2963252,-7.2963252,2023-02-24
-4.652427,-4.652427,2023-02-24
-3.974998,,2023-02-24
-0.7829674,,2023-02-24
3.38496874,3.38496874,2023-02-24
0.7616111,0.7616111,2023-02-24
3.7310983,3.7310983,2023-02-24
4.9773592,4.9773592,2023-02-24
4.9483963,4.9483963,2023-02-24
5.9347515,5.9347515,2023-02-24
6.4607549,6.4607549,2023-02-24
7.4181399,7.4181399,2023-02-24
7.3485111,7.3485111,2023-02-24
5.5568398,5.5568398,2023-02-24
4.5945613,4.5945613,2023-02-24
-2.122864,,2023-02-24
2.221164,2.221164,2023-02-24
3.7913376,3.7913376,2023-02-24
2.046902,2.046902,2023-02-24
2.166299,2.166299,2023-02-24
3.492137,3.492137,2023-02-24
3.656613,3.656613,2023-02-25
2.4988,2.4988,2023-02-25
3.2469227,3.2469227,2023-02-25
2.930079,2.930079,2023-02-25
2.7283321,2.7283321,2023-02-25
3.69605002,3.69605002,2023-02-25
3.0903335,3.0903335,2023-02-25
2.5440205,2.5440205,2023-02-25
3.4916297,3.4916297,2023-02-25
2.8041888,2.8041888,2023-02-25
3.2477065,3.2477065,2023-02-25
2.33362441,2.33362441,2023-02-25
2.6635333,2.6635333,2023-02-25
4.6197044,4.6197044,2023-02-25
3.3447292,3.3447292,2023-02-25
0.8842457,0.8842457,2023-02-25
0.8842346,,2023-02-25
,,2023-02-25
-1.1034464,,2023-02-25
-0.8109004,-0.8109004,2023-02-25
-0.8855534,-0.8855534,2023-02-25
-0.315001,,2023-02-25
0.52299114,0.52299114,2023-02-25
0.2123542,0.2123542,2023-02-25
-0.1002336,,2023-02-25
1.30717276,1.30717276,2023-02-25
1.4323314,1.4323314,2023-02-25
0.9084705,0.9084705,2023-02-25
2.01803165,2.01803165,2023-02-25
1.93575647,1.93575647,2023-02-25
2.14356806,2.14356806,2023-02-25
2.2615072,2.2615072,2023-02-25
2.00613272,2.00613272,2023-02-25
3.374554,3.374554,2023-02-25
2.63919356,2.63919356,2023-02-25
3.6914909,3.6914909,2023-02-25
2.3362962,2.3362962,2023-02-25
3.8802816,3.8802816,2023-02-25
3.5853463,3.5853463,2023-02-25
4.0237166,4.0237166,2023-02-25
4.1436794,4.1436794,2023-02-25
4.39914417,4.39914417,2023-02-25
2.9300182,2.9300182,2023-02-25
,,2023-02-25
3.726343,3.726343,2023-02-25
2.9613181,2.9613181,2023-02-25
3.71020342,3.71020342,2023-02-25
2.4431015,2.4431015,2023-02-25
3.9700316,3.9700316,2023-02-26
1.748081,1.748081,2023-02-26
,,2023-02-26
1.517425,1.517425,2023-02-26
1.861413,1.861413,2023-02-26
1.7954633,1.7954633,2023-02-26
2.24053638,2.24053638,2023-02-26
1.40938326,1.40938326,2023-02-26
2.06629743,2.06629743,2023-02-26
2.061844,2.061844,2023-02-26
1.6647296,1.6647296,2023-02-26
1.6785533,1.6785533,2023-02-26
3.0100553,3.0100553,2023-02-26
2.7601215,2.7601215,2023-02-26
2.2342232,2.2342232,2023-02-26
2.17115814,2.17115814,2023-02-26
0.281876,,2023-02-26
-0.38324325,-0.38324325,2023-02-26
,,2023-02-26
-0.71085139,-0.71085139,2023-02-26
-2.9435157,-2.9435157,2023-02-26
-1.9051384,-1.9051384,2023-02-26
-2.6810278,-2.6810278,2023-02-26
-3.7651547,-3.7651547,2023-02-26
-3.32031272,-3.32031272,2023-02-26
-3.18904794,-3.18904794,2023-02-26
-4.12298063,-4.12298063,2023-02-26
-1.9515199,,2023-02-26
-0.9047732,-0.9047732,2023-02-26
-3.3554441,-3.3554441,2023-02-26
-2.8384396,-2.8384396,2023-02-26
-3.0293183,-3.0293183,2023-02-26
-0.6366314,-0.6366314,2023-02-26
,,2023-02-26
,,2023-02-26
2.694524,2.694524,2023-02-26
4.1042404,4.1042404,2023-02-26
2.27951275,2.27951275,2023-02-26
2.92656604,2.92656604,2023-02-26
2.2709364,2.2709364,2023-02-26
1.7951934,1.7951934,2023-02-26
2.4592022,2.4592022,2023-02-26
2.41579526,2.41579526,2023-02-26
2.28803158,2.28803158,2023-02-26
2.07366126,2.07366126,2023-02-26
1.68552359,1.68552359,2023-02-26
2.02655422,2.02655422,2023-02-26
1.97429623,1.97429623,2023-02-26
2.62768863,2.62768863,2023-02-27
1.74488596,1.74488596,2023-02-27
1.8524569,1.8524569,2023-02-27
1.97052322,1.97052322,2023-02-27
1.61345363,1.61345363,2023-02-27
1.9704929,1.9704929,2023-02-27
1.75866528,1.75866528,2023-02-27
1.756374335,1.756374335,2023-02-27
1.8820752,1.8820752,2023-02-27
2.2633852,2.2633852,2023-02-27
1.6011234,1.6011234,2023-02-27
1.9970197,1.9970197,2023-02-27
2.2785703,2.2785703,2023-02-27
2.0041761,2.0041761,2023-02-27
1.49871825,1.49871825,2023-02-27
2.76515555,2.76515555,2023-02-27
1.99278843,1.99278843,2023-02-27
1.39768659,1.39768659,2023-02-27
-0.517328,-0.517328,2023-02-27
-0.67168966,-0.67168966,2023-02-27
-0.34137663,,2023-02-27
-1.64602685,-1.64602685,2023-02-27
-0.34643251,,2023-02-27
-0.69009462,,2023-02-27
-1.2979162,-1.2979162,2023-02-27
-0.7529047,-0.7529047,2023-02-27
-1.59244811,-1.59244811,2023-02-27
-0.69184662,-0.69184662,2023-02-27
-3.2033152,-3.2033152,2023-02-27
-1.09771056,-1.09771056,2023-02-27
-1.245835159,-1.245835159,2023-02-27
-0.783452275,-0.783452275,2023-02-27
-0.338234,,2023-02-27
-0.4665127,,2023-02-27
0.72516172,0.72516172,2023-02-27
