TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20210815,23.151,21.601,1.589,24.081,3.005,208.828,381.507,5.673,96.325,5.659,1.23
20210816,19.087,18.939,2.07,19.185,0.492,154.256,377.972,4.412,96.316,5.542,2.96
20210817,15.908,14.779,1.311,16.648,2.189,173.511,367.16,4.703,96.678,1.76,1.435
20210818,16.673,15.417,1.38,17.496,2.491,101.556,376.453,4.925,96.591,0.207,1.358
20210819,17.754,16.251,1.756,18.739,2.467,185.898,368.667,4.843,96.379,0.163,0.809
20210820,18.988,17.181,2.235,20.279,3.475,210.637,362.774,5.943,96.401,0.075,0.748
20210821,20.344,18.107,3.208,21.942,4.748,236.185,359.318,7.238,96.52,0.475,0.972
20210822,18.06,17.329,1.204,18.582,1.27,77.224,378.772,2.299,96.643,9.176,1.713
20210823,16.723,15.125,1.826,17.864,2.614,209.316,343.924,4.201,96.787,0.171,1.221
20210824,15.889,15.57,0.633,16.117,1.364,173.374,357.042,3.642,96.699,0.26,3.826
20210825,15.29,14.366,1.236,15.95,1.905,150.66,355.673,3.522,96.512,0.182,2.627
20210826,15.157,12.777,2.587,16.856,4.048,204.231,345.262,4.065,96.175,0.815,1.935
20210827,14.98,13.566,1.445,15.99,2.265,187.836,333.788,5.074,96.245,0.59,1.429
20210828,12.877,11.099,2.048,14.146,2.721,182.529,332.27,3.086,96.401,1.042,1.171
20210829,13.472,12.551,1.211,14.131,1.636,70.943,353.587,1.662,96.413,1.036,1.005
20210830,14.68,13.27,1.016,15.688,2.232,126.099,357.591,2.448,96.392,0.963,1.217
20210831,14.802,13.053,1.7,16.052,2.622,166.182,355.725,2.485,96.73,2.584,1.935
20210901,15.539,13.534,2.545,16.971,3.802,246.96,319.217,5.083,96.987,0.0,2.78
20210902,15.947,14.055,3.453,17.298,4.988,246.145,324.881,5.102,96.921,0.0,1.823
20210903,17.051,14.459,3.589,18.901,5.21,226.47,337.523,5.429,96.608,0.02,0.742
20210904,18.027,15.933,2.534,19.523,4.687,222.212,342.682,5.993,96.366,0.528,0.638
20210905,18.119,16.207,3.16,19.605,4.967,218.062,343.455,6.134,96.589,0.318,0.859
20210906,18.401,16.407,2.91,19.952,5.039,217.188,345.772,6.97,96.888,0.358,1.193
20210907,17.587,15.555,3.172,19.307,4.669,206.233,341.7,6.108,96.87,0.002,1.247
20210908,17.858,15.766,4.38,19.628,5.587,216.804,349.232,6.315,96.347,0.09,1.067
20210909,18.32,16.862,0.872,19.555,1.921,170.513,370.33,4.346,96.24,1.374,1.366
20210910,17.226,15.744,0.977,18.48,2.047,132.025,370.713,2.859,96.39,7.365,1.165
20210911,17.447,16.157,1.804,18.538,2.675,143.202,360.162,3.995,96.592,1.396,1.081
20210912,16.741,15.372,2.834,17.9,4.045,152.83,361.848,3.698,96.491,0.269,1.139
20210913,17.866,15.861,3.092,19.563,5.007,179.181,361.297,5.171,96.394,0.175,0.889
20210914,18.605,16.524,2.739,20.366,4.104,137.616,365.288,4.97,96.285,0.022,0.898
20210915,18.294,17.597,0.539,18.885,1.152,89.702,380.981,1.4,96.224,8.766,1.102
20210916,17.32,16.399,0.535,18.099,1.417,121.111,376.108,1.631,96.315,6.135,1.308
20210917,15.743,14.4,1.537,16.879,2.631,127.923,359.642,3.113,96.251,1.418,1.677
20210918,14.139,12.114,3.08,15.853,4.525,172.014,336.155,3.189,96.153,0.023,1.061
20210919,11.304,11.102,0.615,11.489,0.425,19.445,357.799,0.421,96.107,15.7,1.656
20210920,12.07,11.364,1.293,12.718,1.53,48.104,360.342,0.695,96.487,1.742,0.663
20210921,12.979,12.066,1.731,13.818,3.143,124.839,342.237,2.337,97.124,0.055,1.393
20210922,11.786,10.861,2.433,12.637,3.464,170.636,322.979,2.403,97.22,0.003,2.187
20210923,12.77,11.6,3.93,13.846,5.426,183.492,319.699,2.493,96.83,0.012,1.027
20210924,14.488,12.975,3.21,15.88,5.139,187.128,325.082,3.414,96.618,0.023,0.723
20210925,15.957,14.585,3.874,17.22,4.787,157.792,346.394,3.47,96.456,0.064,0.538
20210926,16.12,15.049,1.26,17.106,1.554,80.233,363.815,1.556,96.525,3.692,1.306
20210927,15.882,14.663,2.036,17.003,3.341,133.001,348.819,2.907,96.619,0.211,1.233
20210928,14.124,13.599,0.91,14.608,1.642,83.12,376.151,2.534,96.828,1.407,1.676
20210929,13.832,12.251,0.915,15.286,2.128,134.984,336.495,3.135,96.861,1.37,2.287
20210930,10.494,8.662,1.824,12.327,2.963,166.833,301.625,3.08,97.306,0.035,1.071
20211001,10.737,8.743,4.6,12.731,6.113,156.077,324.358,2.897,96.722,0.614,0.772
20211002,15.261,13.742,2.257,16.781,3.834,154.757,340.929,3.674,96.109,6.544,1.291
20211003,15.013,13.828,0.994,16.197,2.293,59.91,364.01,3.059,95.589,6.68,1.249
20211004,11.014,10.909,0.549,11.128,1.033,45.745,365.335,0.625,96.393,11.114,1.095
20211005,11.833,11.081,1.259,12.651,1.862,65.567,362.543,1.316,95.945,5.72,2.064
20211006,9.349,8.795,0.858,9.952,1.385,119.788,327.981,1.354,96.689,4.224,2.184
20211007,9.676,9.081,1.486,10.322,1.745,77.443,337.673,1.538,97.074,1.408,2.156
20211008,10.679,10.159,1.961,11.244,2.061,81.209,328.364,2.172,96.979,0.062,3.539
20211009,9.076,8.496,1.253,9.707,1.806,126.846,305.375,1.585,96.947,0.224,1.933
20211010,6.438,5.158,2.261,7.829,3.545,132.233,294.704,1.052,97.046,0.137,1.283
20211011,5.577,4.185,2.861,7.09,4.238,142.867,291.948,1.441,97.084,0.468,0.994
20211012,7.222,6.201,2.729,8.333,2.937,84.123,331.189,1.306,96.75,1.61,1.081
20211013,7.46,6.324,1.874,8.694,1.727,100.505,322.817,1.479,96.893,2.291,1.567
20211014,5.129,3.541,2.751,6.856,4.586,137.867,288.912,1.528,97.131,0.077,1.398
20211015,6.231,4.494,3.825,8.118,5.449,121.336,299.748,1.634,96.589,0.04,0.824
20211016,6.587,5.15,2.813,8.149,4.109,121.375,300.8,0.896,96.572,0.063,0.938
20211017,6.733,5.767,3.36,7.782,4.509,126.656,305.911,0.985,96.641,0.341,0.714
20211018,8.639,7.411,2.489,9.975,4.651,137.607,305.28,2.013,96.996,0.055,0.694
20211019,10.263,8.789,2.929,11.865,3.557,51.361,342.829,2.212,97.118,0.127,0.996
20211020,12.286,11.372,3.763,13.366,4.757,101.122,329.213,3.834,96.309,0.193,2.09
20211021,13.357,12.949,1.257,13.839,1.034,112.759,330.755,5.384,95.862,2.048,4.33
20211022,8.483,7.896,2.49,9.238,0.878,83.639,326.319,2.049,96.596,1.612,1.66
20211023,5.053,4.107,2.593,6.269,4.318,127.188,279.764,1.879,97.161,0.074,1.787
20211024,4.563,3.65,3.566,5.738,5.611,115.386,288.697,1.299,97.066,0.057,0.55
20211025,6.884,5.451,3.202,8.728,4.929,121.538,299.53,1.683,96.786,0.125,0.617
20211026,9.016,7.894,1.786,10.458,2.583,85.657,322.33,1.075,96.989,1.335,0.942
20211027,6.028,5.166,1.812,7.136,2.723,88.635,314.931,0.305,97.057,0.127,0.866
20211028,5.267,3.924,2.639,6.994,3.887,101.569,297.661,0.774,96.633,0.187,0.402
20211029,5.212,3.981,2.935,6.796,4.301,102.574,296.074,0.718,96.019,1.464,0.455
20211030,5.699,5.498,2.227,5.957,2.002,28.045,331.109,0.095,95.537,3.648,0.982
20211031,10.696,10.037,2.254,11.543,3.623,101.211,329.476,1.398,95.552,4.19,0.704
20211101,8.725,8.49,1.357,9.027,0.737,28.865,336.789,0.336,95.216,16.218,1.764
20211102,6.344,5.303,1.009,7.683,1.84,69.963,303.835,0.788,95.036,2.761,2.092
20211103,4.645,4.482,1.08,4.855,1.385,24.24,329.805,0.049,94.741,6.586,1.486
20211104,4.74,4.126,0.684,5.529,1.043,53.371,318.544,0.557,95.449,3.321,2.607
20211105,4.688,3.568,1.499,6.128,1.923,68.382,301.805,0.786,96.687,0.279,1.381
20211106,2.588,1.584,1.526,3.879,2.389,65.834,302.644,0.401,97.308,0.0,1.506
20211107,2.575,2.172,3.915,3.14,3.894,86.877,298.124,0.921,96.868,0.16,1.298
20211108,5.125,4.521,1.338,5.971,1.719,56.662,321.365,0.858,96.681,0.738,2.028
20211109,2.195,1.533,1.4,3.121,2.074,91.189,277.893,0.46,96.883,0.003,1.804
20211110,1.414,0.563,1.907,2.713,2.614,58.153,305.474,0.162,96.915,0.04,0.488
20211111,2.114,1.379,2.468,3.237,3.589,86.691,294.785,0.263,96.845,0.0,0.504
20211112,2.854,2.341,2.043,3.636,2.688,86.433,292.438,0.212,96.499,0.0,0.459
20211113,5.427,5.151,1.727,5.85,1.727,35.737,322.996,0.144,96.271,5.498,1.326
20211114,6.864,6.607,0.752,7.256,0.988,43.309,342.919,0.117,96.211,1.615,1.844
20211115,5.343,5.379,0.996,5.287,0.316,37.421,332.698,0.084,96.484,0.129,2.052
20211116,4.064,3.985,0.714,4.183,0.637,53.392,327.049,0.058,96.622,0.148,0.54
20211117,4.115,3.997,0.317,4.296,0.39,36.861,332.994,0.326,96.824,0.207,0.953
20211118,3.057,2.285,1.309,4.235,2.488,58.659,293.86,0.423,97.474,0.041,0.744
20211119,1.015,0.493,2.067,1.812,2.496,75.366,284.677,0.103,97.618,0.0,0.393
20211120,0.509,0.184,0.762,1.005,1.451,65.305,288.156,0.006,97.089,0.005,0.336
20211121,0.925,0.359,1.539,1.789,2.132,75.964,290.759,0.015,95.928,0.379,0.942
20211122,3.23,3.324,1.085,3.087,0.723,36.655,330.006,0.239,96.139,1.71,2.909
20211123,2.793,2.963,0.739,2.533,0.123,42.057,312.242,0.476,96.826,0.018,3.482
20211124,0.949,0.919,0.646,0.996,0.545,53.529,294.221,0.047,96.44,0.047,1.086
20211125,0.326,0.125,0.841,0.633,0.847,42.565,301.333,0.025,95.498,0.693,0.597
20211126,0.289,0.321,0.766,0.241,1.055,38.009,312.263,0.144,94.805,2.389,1.568
20211127,1.116,0.436,1.061,2.155,0.871,49.806,286.217,0.409,93.921,2.562,2.301
20211128,0.071,-0.28,0.779,0.606,1.032,49.036,298.755,0.085,94.262,3.78,1.879
20211129,0.307,0.111,0.255,0.605,0.768,51.219,290.106,0.516,95.353,2.411,2.231
20211130,0.611,0.422,1.285,0.899,0.88,21.308,307.972,0.842,96.452,2.548,3.906
20211201,4.683,4.124,1.493,5.614,1.376,29.556,324.983,0.687,95.376,2.456,3.765
20211202,2.631,2.219,2.04,3.317,0.801,31.956,313.392,0.159,94.974,5.407,2.586
20211203,-0.861,-0.696,1.076,-1.136,1.778,62.993,283.006,0.463,95.908,0.586,1.67
20211204,4.325,3.436,2.02,5.806,0.706,6.916,346.125,0.164,94.986,23.568,4.163
20211205,1.091,0.698,1.034,1.745,0.737,41.564,291.012,0.097,95.1,2.353,1.802
20211206,0.147,-0.403,0.707,1.064,0.87,44.949,290.372,0.126,95.796,1.301,1.281
20211207,1.678,0.838,0.824,3.078,1.682,60.561,289.322,0.491,95.707,1.478,2.214
20211208,0.995,0.857,0.617,1.226,0.193,9.012,330.954,0.0,94.774,14.937,1.023
20211209,0.943,0.217,0.924,2.153,0.833,44.093,293.072,0.077,95.285,1.943,2.002
20211210,-0.428,-0.542,2.226,-0.239,1.359,12.139,302.266,0.025,94.511,9.183,2.243
20211211,1.363,1.186,0.505,1.657,0.338,23.554,318.656,0.121,96.076,3.887,2.922
20211212,-0.785,-0.801,1.334,-0.758,1.947,45.844,296.716,0.082,97.238,0.092,0.737
20211213,-0.7,-1.155,0.942,0.058,2.063,53.03,300.643,0.032,97.311,0.035,0.393
20211214,-1.156,-1.336,0.993,-0.857,1.508,57.089,297.251,0.0,97.371,0.201,0.654
20211215,-0.497,-0.697,1.059,-0.163,0.744,44.499,302.58,0.0,97.564,0.167,0.747
20211216,0.387,0.44,0.991,0.298,0.968,45.365,299.162,0.0,97.911,0.067,1.696
20211217,1.302,1.119,0.347,1.607,0.515,56.029,275.63,0.013,97.954,0.02,1.915
20211218,0.432,0.118,0.86,0.954,1.339,59.179,272.872,0.244,97.804,0.02,2.265
20211219,-1.39,-1.649,0.374,-0.958,1.032,61.768,263.205,0.029,97.405,0.02,0.422
20211220,-1.764,-2.003,0.689,-1.365,1.303,54.388,261.055,0.039,96.834,0.078,1.697
20211221,-2.563,-2.653,0.363,-2.412,0.651,57.694,254.441,0.033,96.655,0.069,1.22
20211222,-3.521,-3.691,0.464,-3.238,0.922,63.455,247.084,0.059,96.75,0.057,0.485
20211223,-0.376,-0.679,4.31,0.129,3.381,48.887,282.013,1.161,96.332,0.04,1.336
20211224,3.96,3.9,1.348,4.06,1.355,18.361,312.809,0.947,95.655,3.55,1.419
20211225,4.401,4.289,1.118,4.587,0.998,21.049,325.118,0.026,95.211,7.553,1.013
20211226,4.875,4.617,0.677,5.306,0.895,31.283,329.38,0.007,95.251,5.748,1.588
20211227,4.23,4.439,0.972,3.881,1.022,25.611,308.986,0.0,95.064,3.146,1.307
20211228,7.172,6.382,1.597,8.488,1.407,17.351,332.182,0.665,95.026,8.019,3.951
20211229,7.558,8.209,1.145,6.474,0.529,4.598,357.572,0.493,95.839,12.078,3.361
20211230,11.294,11.034,0.75,11.726,1.19,19.718,359.153,0.229,96.835,1.551,2.021
20211231,7.554,7.52,1.349,7.61,2.2,55.06,312.817,0.603,97.098,0.061,1.063
20220101,3.875,3.22,1.967,4.967,3.431,62.113,285.571,0.369,97.293,0.001,0.527
20220102,5.047,4.83,4.064,5.408,3.932,42.148,307.684,1.607,96.875,0.0,1.972
20220103,10.103,10.023,0.402,10.238,0.668,30.196,331.867,3.048,96.521,0.986,2.845
20220104,11.946,10.755,2.211,13.93,2.183,40.784,350.0,4.473,95.022,8.812,4.226
20220105,1.561,1.482,2.249,1.692,0.325,39.972,306.942,0.67,95.522,9.977,2.524
20220106,-0.195,-0.637,0.809,0.541,1.28,38.008,281.718,0.292,96.359,0.392,1.03
20220107,-0.976,-1.033,1.351,-0.88,1.356,41.725,280.755,0.22,96.406,1.262,2.031
20220108,2.122,2.062,1.1,2.224,1.001,47.367,298.05,1.031,95.855,2.808,3.358
20220109,2.351,2.318,1.155,2.407,0.382,33.625,315.948,0.28,95.073,9.103,3.344
20220110,0.716,0.465,0.818,1.135,1.281,43.739,297.881,0.223,96.22,2.883,1.785
20220111,0.492,0.067,0.642,1.201,0.732,49.657,280.64,0.526,97.29,0.082,3.092
20220112,-1.559,-1.743,0.816,-1.252,1.226,70.442,245.184,0.593,97.875,0.0,2.137
20220113,-2.615,-3.038,1.339,-1.909,1.808,68.605,256.999,0.652,98.151,0.0,1.998
20220114,-2.285,-2.802,2.572,-1.423,3.311,70.013,269.35,0.482,97.904,0.0,0.366
20220115,-2.15,-2.689,1.084,-1.252,1.903,71.896,265.767,0.099,97.178,0.0,0.275
20220116,-2.21,-2.892,1.796,-1.075,2.809,73.25,261.686,0.446,97.249,0.025,1.268
20220117,0.807,0.137,1.189,1.83,2.508,40.985,312.239,0.367,97.883,0.812,1.283
20220118,0.647,0.157,1.292,1.396,1.618,66.406,276.666,0.244,97.828,0.002,2.456
20220119,0.51,0.266,1.306,0.881,1.928,72.087,286.952,0.377,97.322,0.068,1.339
20220120,1.379,1.117,0.6,1.78,0.843,33.574,306.981,0.495,97.185,3.036,2.111
20220121,-0.853,-1.353,0.885,-0.091,1.417,52.502,275.053,0.919,97.574,0.232,1.92
20220122,-0.858,-1.896,1.443,0.728,2.325,67.385,273.312,0.87,97.755,0.017,0.996
20220123,-0.795,-1.467,1.783,0.23,2.105,74.77,265.579,0.233,97.673,0.001,1.729
20220124,-1.075,-1.529,0.742,-0.383,1.379,75.535,271.163,0.104,97.594,0.017,0.768
20220125,-0.905,-1.441,1.72,-0.088,2.77,83.123,265.793,0.397,97.671,0.003,0.686
20220126,-2.398,-2.997,1.113,-1.484,2.616,85.149,257.691,0.331,97.59,0.0,0.933
20220127,-2.407,-2.904,1.571,-1.649,2.95,87.548,260.918,0.479,97.45,0.226,1.284
20220128,0.82,0.076,1.083,1.956,2.423,76.24,298.616,0.439,97.875,1.291,1.275
20220129,1.918,1.361,2.78,2.768,3.25,76.738,290.662,1.2,97.745,0.012,1.93
20220130,4.061,3.042,1.845,5.616,1.612,33.992,321.391,0.63,97.392,0.615,1.928
20220131,1.753,0.821,1.279,3.176,0.223,34.798,307.163,0.446,96.363,6.165,3.562
