TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20181203,20181209,7.883,7.693,1.026,8.2,0.803,29.536,340.145,0.883,96.311,7.668,3.145
20181210,20181216,-0.075,-0.312,0.946,0.321,0.98,49.02,278.808,0.466,96.384,1.622,1.806
20181217,20181223,4.602,4.357,1.179,5.012,0.871,25.612,316.846,0.653,96.628,4.179,2.332
20181224,20181231,0.805,0.557,1.193,1.219,1.238,41.557,292.48,0.102,97.561,2.169,1.103
20190101,20190107,0.352,0.225,0.86,0.564,1.102,42.054,297.255,0.388,97.741,1.016,1.594
20190108,20190114,0.89,0.837,1.161,0.978,0.81,28.084,316.793,0.165,96.494,6.544,2.862
20190115,20190121,-0.098,-0.526,1.416,0.57,1.975,59.431,277.628,0.56,96.096,0.735,1.347
20190122,20190128,-0.439,-0.907,0.957,0.275,1.25,58.562,288.511,0.789,95.153,1.681,1.861
20190129,20190204,-0.165,-0.674,1.302,0.604,1.012,61.147,296.577,0.332,94.915,3.803,1.499
20190205,20190211,1.192,0.494,1.588,2.095,1.965,76.945,288.433,0.842,96.449,2.354,1.689
20190212,20190218,2.716,1.477,3.143,4.309,4.873,123.523,266.768,1.82,97.535,0.017,0.784
20190219,20190225,5.296,4.542,2.824,6.212,4.247,120.771,285.632,2.671,97.466,0.013,1.588
20190226,20190304,7.36,6.503,2.647,8.292,3.439,106.432,300.354,3.034,96.611,2.618,2.359
20190305,20190311,7.007,6.369,1.786,7.685,1.808,97.085,310.254,2.475,96.08,3.107,3.287
20190312,20190318,6.193,5.486,1.848,6.889,1.905,117.216,312.091,2.334,96.202,5.425,3.448
20190319,20190325,6.651,5.026,3.245,8.135,4.546,204.736,278.454,4.011,97.217,0.108,1.548
20190326,20190401,8.195,6.871,3.056,9.316,4.55,220.544,284.197,4.612,96.997,0.088,2.015
20190402,20190408,6.3,5.131,2.595,7.273,2.878,148.164,318.318,2.21,95.146,4.909,1.298
20190409,20190415,6.135,5.134,1.793,6.851,2.536,150.321,315.215,1.642,96.043,1.831,1.802
20190416,20190422,13.185,11.192,3.421,14.61,4.624,246.504,315.758,6.624,96.489,0.446,1.348
20190423,20190429,9.861,8.218,1.827,11.009,3.067,189.382,323.63,3.634,95.841,3.284,1.716
20190430,20190506,7.439,5.675,2.193,8.497,2.842,201.68,316.227,2.006,96.054,4.766,1.751
20190507,20190513,9.395,7.829,2.11,10.335,2.579,201.042,323.054,2.673,96.19,4.41,2.59
20190514,20190520,10.604,9.287,1.925,11.348,2.587,188.053,328.845,3.294,95.791,4.956,2.373
20190521,20190527,14.707,12.899,1.885,15.628,2.889,224.529,343.687,4.823,96.184,1.551,1.218
20190528,20190603,16.13,14.05,2.772,17.17,3.54,268.467,337.027,6.689,96.595,2.684,1.349
20190604,20190610,16.341,14.753,2.252,17.136,3.057,243.221,349.955,6.181,96.156,7.461,1.57
20190611,20190617,16.393,14.765,2.42,17.207,3.077,197.422,358.374,4.858,96.205,3.901,1.627
20190618,20190624,19.56,17.661,2.198,20.509,3.324,245.469,365.131,5.998,96.282,3.949,1.346
20190625,20190701,25.974,23.226,2.855,27.348,4.615,329.206,371.399,14.362,96.69,2.215,1.501
20190702,20190708,21.182,19.607,1.969,21.969,3.337,265.023,362.262,8.928,96.377,5.288,1.544
20190709,20190715,17.234,15.448,2.143,18.127,3.464,242.368,351.892,6.524,96.27,1.988,1.944
20190716,20190722,21.694,19.202,3.017,22.96,4.296,281.114,362.375,11.323,96.422,1.756,1.046
20190723,20190729,22.801,20.37,2.458,24.134,3.734,216.676,384.261,11.686,95.959,4.11,1.342
20190730,20190805,19.943,17.981,2.53,21.098,3.772,247.586,363.363,8.409,96.304,1.457,1.259
20190806,20190812,19.491,18.179,1.731,20.278,2.815,183.876,377.905,4.831,96.186,11.289,1.23
20190813,20190819,17.974,15.879,2.374,19.3,3.337,205.673,359.554,6.411,96.38,3.419,1.215
20190820,20190826,17.192,15.709,2.869,18.251,3.567,221.989,352.403,4.393,96.873,3.275,1.427
20190827,20190902,20.512,18.815,1.986,21.724,3.079,183.655,372.992,6.733,96.539,2.897,1.179
20190903,20190909,13.283,11.86,1.812,14.373,2.539,153.275,342.515,3.45,96.6,1.594,1.34
20190910,20190916,16.823,14.91,3.238,18.442,4.837,199.959,343.08,5.482,97.135,0.008,1.139
20190917,20190923,14.377,13.065,2.477,15.548,3.845,183.214,331.083,5.108,96.579,1.947,2.091
20190924,20190930,14.986,14.146,2.225,15.763,2.724,117.353,351.374,3.953,96.132,2.815,2.007
20191001,20191007,11.07,10.022,1.896,12.148,2.377,91.734,342.8,1.658,96.05,6.124,1.834
20191008,20191014,12.523,11.69,3.018,13.429,3.499,104.831,332.966,2.624,96.359,3.883,1.488
20191015,20191021,11.882,11.244,1.246,12.579,2.092,79.611,345.849,1.254,95.982,7.071,1.113
20191022,20191028,11.834,11.256,1.695,12.578,2.195,75.181,345.471,1.169,96.527,1.187,1.09
20191029,20191104,8.817,8.538,0.979,9.176,1.015,40.783,351.372,0.532,95.497,4.716,1.905
20191105,20191111,4.064,3.687,1.32,4.591,1.818,59.241,304.191,0.406,95.24,2.204,1.136
20191112,20191118,2.278,1.595,1.328,3.319,1.738,53.935,302.948,0.5,95.091,2.617,1.518
20191119,20191125,3.18,2.796,1.449,3.767,1.929,61.423,303.511,0.317,95.415,0.205,0.885
20191126,20191202,4.975,4.821,1.168,5.211,0.897,34.237,321.597,0.506,95.732,4.966,2.031
20191203,20191209,2.661,2.249,1.695,3.346,1.612,52.413,288.867,0.907,96.434,1.88,2.038
20191210,20191216,3.687,3.032,1.781,4.778,1.37,38.804,306.252,0.922,95.335,3.359,2.069
20191217,20191223,4.411,3.86,1.43,5.329,1.689,31.524,311.096,0.272,95.115,4.22,1.64
20191224,20191231,2.217,2.092,1.266,2.425,0.998,38.254,301.44,0.336,97.327,2.119,1.8
20200101,20200107,0.387,-0.02,1.568,1.065,1.937,46.979,288.831,0.193,97.516,0.547,1.071
20200108,20200114,2.252,1.687,2.155,3.195,2.655,51.492,299.13,0.939,97.034,0.249,0.951
20200115,20200121,1.375,0.911,1.662,2.109,2.36,59.546,283.603,0.87,97.44,1.11,1.529
20200122,20200128,0.612,0.169,1.523,1.289,1.951,65.853,287.186,0.356,96.636,2.124,1.237
20200129,20200204,7.756,7.892,1.856,7.576,1.564,38.892,336.732,1.342,96.234,5.276,3.37
20200205,20200211,3.918,3.408,2.232,4.584,2.565,84.65,287.381,2.183,96.797,2.703,2.776
20200212,20200218,5.662,5.103,2.176,6.381,2.558,72.137,307.344,2.093,96.661,3.452,2.309
20200219,20200225,7.488,7.027,2.43,8.052,2.724,93.482,309.015,3.578,96.868,1.412,2.692
20200226,20200303,4.371,3.896,1.705,4.888,2.152,93.761,305.235,1.756,95.097,5.092,2.767
20200304,20200310,4.291,3.855,1.844,4.759,1.725,87.557,309.441,1.208,95.822,5.029,2.299
20200311,20200317,8.337,7.137,2.948,9.516,3.591,143.897,307.8,3.028,96.657,0.243,1.613
20200318,20200324,6.547,5.586,2.18,7.421,3.487,174.688,293.974,2.611,96.814,1.142,2.267
20200325,20200331,3.205,2.078,2.934,4.159,3.445,186.037,281.144,2.472,96.302,1.188,2.487
20200401,20200407,7.973,5.817,3.771,9.774,5.413,249.203,279.844,5.318,96.539,0.0,1.352
20200408,20200414,13.425,11.61,2.923,14.721,4.521,252.209,308.116,8.067,96.668,0.362,1.509
20200415,20200421,13.559,12.0,2.977,14.672,4.222,247.849,322.11,6.523,96.114,0.167,1.928
20200422,20200428,14.334,12.497,2.657,15.597,3.795,228.642,329.12,6.487,95.835,2.302,1.396
20200429,20200505,11.053,9.957,1.509,11.711,2.052,165.526,340.312,1.978,95.915,6.798,2.029
20200506,20200512,13.563,11.704,3.271,14.678,3.71,230.991,337.77,4.599,96.004,2.318,1.656
20200513,20200519,12.049,10.356,2.744,12.98,3.176,211.65,333.423,4.053,96.31,3.078,2.004
20200520,20200526,16.085,13.783,3.202,17.268,3.86,246.736,336.778,6.819,97.201,1.201,1.77
20200527,20200602,15.742,13.341,2.912,16.943,4.281,320.26,316.316,8.629,96.761,0.078,2.35
20200603,20200609,13.685,12.498,1.007,14.278,1.75,145.094,357.502,2.823,95.392,6.659,1.881
20200610,20200616,15.418,13.744,1.842,16.255,2.847,190.968,361.011,3.393,95.973,5.082,1.425
20200617,20200623,16.372,14.265,2.157,17.426,2.991,228.114,348.48,4.665,96.587,3.555,1.405
20200624,20200630,19.996,17.839,2.333,21.074,3.728,258.96,360.625,7.43,96.326,6.159,1.563
20200701,20200707,20.286,19.943,1.89,20.458,2.2,252.133,361.745,8.674,96.429,2.659,1.677
20200708,20200714,21.39,21.057,1.695,21.557,2.914,291.118,351.73,12.136,96.533,1.522,1.706
20200715,20200721,19.682,19.431,1.538,19.806,2.39,227.725,367.194,8.193,96.482,4.401,1.44
20200722,20200728,22.434,21.839,1.704,22.761,2.53,261.439,367.474,9.882,96.294,6.495,1.371
20200729,20200804,21.147,20.291,1.508,21.659,2.552,217.024,377.067,8.732,96.346,7.525,1.273
20200805,20200811,21.112,18.399,3.348,22.739,4.808,293.036,354.096,9.226,96.507,0.31,1.436
20200812,20200818,20.564,18.69,1.551,21.754,2.822,205.288,373.303,6.129,96.166,5.433,1.053
20200819,20200825,20.477,18.822,2.616,21.66,3.569,214.792,367.703,8.915,96.272,0.874,1.332
20200826,20200901,15.488,13.977,1.409,16.567,2.025,150.46,354.283,4.384,96.008,9.191,1.598
20200902,20200908,15.981,14.136,2.625,17.413,3.62,184.603,347.132,4.997,96.804,0.805,1.378
20200909,20200915,18.753,16.613,3.18,20.563,4.908,202.679,350.854,6.097,96.845,0.036,0.916
20200916,20200922,18.019,16.508,2.04,19.356,3.485,159.025,359.514,4.027,96.417,1.001,1.372
20200923,20200929,10.762,9.957,1.384,11.508,1.673,92.198,344.955,1.66,95.549,5.251,2.3
20200930,20201006,10.588,9.903,1.565,11.3,2.329,100.718,340.059,1.728,95.068,5.757,1.921
20201007,20201013,8.83,8.008,1.755,9.724,2.288,110.311,322.553,1.395,96.559,2.757,1.527
20201014,20201020,6.734,6.227,1.614,7.303,2.304,81.759,321.907,1.029,96.276,1.275,1.314
20201021,20201027,9.512,9.006,2.031,10.162,2.289,68.981,332.924,1.124,95.985,4.929,1.271
20201028,20201103,10.842,10.395,1.821,11.417,2.069,54.264,344.58,1.602,96.779,3.071,1.632
20201104,20201110,6.789,6.564,1.228,7.119,1.879,65.378,325.597,0.451,97.307,0.408,1.151
20201111,20201117,7.14,6.584,2.208,7.988,3.001,67.657,315.603,1.064,96.801,1.577,0.957
20201118,20201124,1.763,0.987,1.677,2.947,2.395,59.06,289.872,0.534,97.376,0.975,1.07
20201125,20201201,-0.327,-0.662,0.756,0.195,1.101,57.703,280.433,0.091,96.556,0.904,0.949
20201202,20201208,0.305,0.021,0.562,0.777,0.839,37.776,301.98,0.07,94.678,2.391,1.098
20201209,20201215,1.139,0.881,1.145,1.57,1.166,33.312,310.256,0.038,95.36,2.944,1.04
20201216,20201222,4.504,4.318,1.294,4.813,1.591,35.612,316.605,0.27,96.727,2.071,1.0
20201223,20201231,1.914,1.694,1.36,2.282,1.037,35.987,299.237,0.623,95.253,4.117,1.691
20210101,20210107,-0.726,-0.845,0.425,-0.528,0.513,39.698,295.353,0.144,95.522,1.221,1.296
20210108,20210114,-1.324,-1.533,1.364,-0.976,1.188,42.594,284.399,0.339,96.306,7.33,2.626
20210115,20210121,-0.645,-1.25,2.329,0.282,1.738,46.614,291.682,0.474,96.273,3.551,1.593
20210122,20210128,1.353,1.053,1.353,1.81,1.251,46.645,302.769,0.527,95.265,6.413,2.322
20210129,20210204,6.586,6.512,1.054,6.707,1.13,37.163,333.966,0.532,95.066,8.002,2.538
20210205,20210211,1.232,0.784,1.216,1.816,1.429,56.944,306.033,0.267,95.068,2.825,1.525
20210212,20210218,-0.944,-1.393,2.15,-0.366,2.599,104.127,273.644,1.196,97.028,0.243,1.787
20210219,20210225,7.272,6.356,3.435,8.382,5.132,129.102,290.959,2.877,97.054,0.079,0.637
20210226,20210304,5.587,4.757,2.222,6.489,3.62,140.179,290.116,2.305,97.413,0.37,1.651
20210305,20210311,4.338,3.516,2.293,5.201,2.809,131.445,294.22,1.938,96.452,1.402,1.909
20210312,20210318,3.703,3.09,0.899,4.304,1.314,120.523,305.724,1.531,96.257,5.867,3.062
20210319,20210325,3.253,1.966,2.408,4.414,3.473,166.234,284.118,2.257,96.694,1.07,1.543
20210326,20210401,10.642,9.157,3.751,11.899,5.324,218.492,298.669,5.769,97.184,1.303,1.15
20210402,20210408,5.068,3.75,2.217,6.163,3.669,217.534,280.989,3.588,96.38,1.181,2.487
20210409,20210415,5.497,3.998,2.421,6.568,3.613,191.348,296.653,2.948,96.595,2.809,1.827
20210416,20210422,6.789,5.269,2.668,7.875,4.081,220.64,293.349,3.276,96.383,0.988,1.614
20210423,20210429,11.52,10.032,2.807,12.548,4.615,243.715,307.085,6.213,95.951,1.514,1.733
20210430,20210506,8.132,7.127,1.819,8.735,2.019,158.204,323.111,2.394,95.923,7.421,2.375
20210507,20210513,11.77,10.401,2.208,12.592,2.805,192.98,331.128,3.975,95.818,5.16,1.902
20210514,20210520,9.553,8.094,1.34,10.382,2.159,194.677,330.77,2.123,95.977,5.797,2.328
20210521,20210527,11.125,9.657,1.803,11.881,2.453,193.634,332.319,3.605,96.272,5.645,2.355
20210528,20210603,15.923,13.413,2.77,17.179,4.04,309.646,323.476,7.401,96.561,0.44,1.902
20210604,20210610,16.898,15.507,1.213,17.594,2.09,184.709,370.628,2.689,96.782,4.907,1.166
20210611,20210617,21.359,18.858,2.872,22.609,4.449,305.674,350.375,10.671,96.57,0.204,1.33
20210618,20210624,19.978,18.05,1.544,20.941,3.063,235.857,372.978,5.73,96.103,5.197,1.267
20210625,20210701,17.179,15.256,1.511,18.14,2.865,218.283,361.264,4.049,96.328,6.738,1.569
20210702,20210708,16.971,15.402,1.268,17.755,2.516,166.801,363.769,3.36,96.275,6.71,1.279
20210709,20210715,16.107,14.42,2.184,16.95,3.033,190.424,363.006,3.464,96.225,12.462,1.916
20210716,20210722,19.365,17.089,2.211,20.525,3.779,238.364,364.37,5.868,96.594,1.83,1.783
20210723,20210729,19.187,17.543,1.514,20.088,2.839,204.477,370.836,4.406,96.101,7.209,1.255
20210730,20210805,15.755,14.308,1.256,16.609,2.125,166.226,363.6,2.378,96.052,8.92,1.33
20210806,20210812,18.329,16.212,2.723,19.599,3.687,215.429,358.158,5.848,96.283,3.637,1.265
20210813,20210819,20.037,18.783,1.784,20.821,2.585,190.552,377.287,5.934,96.582,3.437,1.434
20210820,20210826,17.207,15.779,1.847,18.227,2.775,180.232,357.538,4.416,96.534,1.593,1.863
20210827,20210902,14.614,13.018,1.917,15.754,2.895,175.242,339.58,3.563,96.584,0.888,1.623
20210903,20210909,17.909,15.884,2.945,19.496,4.583,211.069,347.242,5.899,96.559,0.384,1.016
20210910,20210916,17.643,16.236,1.789,18.833,2.921,136.524,368.057,3.389,96.384,3.447,1.083
20210917,20210923,12.97,11.93,2.088,13.891,3.02,120.922,342.693,2.093,96.596,2.708,1.38
20210924,20210930,14.414,13.112,2.004,15.633,3.079,134.727,342.626,2.871,96.745,0.972,1.262
20211001,20211007,11.84,10.883,1.715,12.823,2.609,97.041,346.118,2.066,96.36,5.186,1.545
20211008,20211014,7.369,6.295,2.242,8.536,2.986,115.093,309.044,1.509,96.976,0.696,1.685
20211015,20211021,9.157,7.99,2.919,10.442,4.009,110.317,316.362,2.422,96.584,0.41,1.512
20211022,20211028,6.471,5.441,2.584,7.794,3.561,103.373,304.176,1.295,96.898,0.503,0.975
20211029,20211104,6.58,5.988,1.649,7.341,2.133,58.324,320.805,0.563,95.364,5.455,1.441
20211105,20211111,2.957,2.189,2.008,4.027,2.6,73.398,300.299,0.55,96.884,0.174,1.287
20211112,20211118,4.532,4.249,1.123,4.963,1.319,50.259,320.708,0.195,96.627,1.091,1.131
20211119,20211125,1.393,1.195,1.097,1.694,1.188,55.92,300.199,0.13,96.506,0.407,1.392
20211126,20211202,1.387,1.05,1.097,1.92,0.969,38.699,304.812,0.406,95.02,3.079,2.605
20211203,20211209,1.188,0.707,1.029,1.991,0.971,38.584,303.409,0.202,95.365,6.595,2.022
20211210,20211216,-0.26,-0.415,1.15,-0.001,1.275,40.217,302.468,0.037,96.855,1.947,1.342
20211217,20211223,-1.126,-1.348,1.058,-0.755,1.306,57.343,265.186,0.225,97.105,0.043,1.334
20211224,20211231,6.38,6.299,1.12,6.517,1.2,24.129,329.752,0.371,95.747,5.213,1.965
20220101,20220107,4.48,4.091,1.865,5.128,1.882,42.135,306.362,1.526,96.285,3.061,2.165
20220108,20220114,-0.111,-0.382,1.206,0.34,1.392,54.778,280.579,0.541,96.91,2.125,2.297
20220115,20220121,-0.267,-0.751,1.165,0.496,1.861,58.672,283.621,0.421,97.46,0.596,1.522
20220122,20220128,-1.088,-1.737,1.351,-0.099,2.367,78.536,270.439,0.408,97.658,0.222,1.096
20220129,20220204,3.129,2.684,1.539,3.808,1.433,46.379,317.283,0.54,96.839,3.187,2.565
20220205,20220211,3.054,2.357,2.872,3.95,3.079,90.962,287.104,1.558,97.112,2.996,2.14
20220212,20220218,4.608,3.965,2.017,5.436,2.326,77.777,302.223,1.591,96.182,2.211,2.637
20220219,20220225,5.379,4.911,2.303,5.939,2.243,100.891,307.953,2.086,96.624,2.445,3.074
20220226,20220304,2.402,1.39,2.577,3.501,4.048,150.077,259.45,2.501,96.866,0.093,1.567
20220305,20220311,2.033,0.752,2.877,3.395,4.431,176.647,255.317,2.773,96.451,0.0,1.456
20220312,20220318,8.249,7.501,2.255,8.997,3.066,147.91,313.928,2.858,96.857,0.801,1.695
20220319,20220325,8.518,6.805,3.535,10.077,5.108,216.327,282.028,5.521,97.367,0.003,1.35
20220326,20220401,8.806,7.77,2.557,9.682,3.57,143.593,311.668,4.521,95.796,2.555,1.814
20220402,20220408,5.617,5.002,1.525,6.136,2.085,129.544,319.037,1.831,95.592,4.47,3.037
20220409,20220415,10.739,9.53,3.016,11.603,4.353,219.172,312.414,4.509,96.267,1.742,1.426
20220416,20220422,10.424,9.084,2.872,11.382,4.746,262.304,291.026,5.71,95.904,0.004,2.314
20220423,20220429,10.302,9.417,2.01,10.89,3.146,201.449,321.15,2.906,95.965,6.085,2.048
20220430,20220506,11.508,9.908,1.755,12.468,2.688,189.465,334.727,2.695,96.455,5.988,1.294
20220507,20220513,16.611,14.897,2.027,17.64,3.293,226.173,348.156,5.612,96.706,2.174,1.803
20220514,20220520,19.87,17.462,2.962,21.228,4.008,265.863,350.232,8.678,96.675,1.489,1.413
20220521,20220527,17.028,15.411,2.013,17.854,2.8,228.323,354.425,5.371,96.325,2.261,1.461
20220528,20220603,14.99,13.027,1.79,15.971,2.611,229.394,341.571,4.783,96.132,2.75,1.632
20220604,20220610,16.62,14.77,1.972,17.544,2.694,234.317,352.795,4.163,96.392,6.051,1.69
20220611,20220617,20.892,18.125,3.367,22.276,4.816,311.247,348.552,11.349,96.726,1.897,1.377
20220618,20220624,22.345,19.821,2.078,23.607,3.921,264.309,370.538,10.577,96.03,8.224,1.499
20220625,20220701,18.745,16.727,2.241,19.754,3.175,213.83,372.338,5.644,96.261,4.056,1.484
20220702,20220708,19.361,17.132,2.757,20.476,3.953,281.524,350.572,8.279,96.867,0.719,1.398
20220709,20220715,21.225,18.73,3.11,22.472,4.541,330.579,347.864,13.376,96.85,0.022,1.9
20220716,20220722,23.366,20.431,3.336,24.852,4.826,316.371,360.956,15.395,96.729,0.062,1.729
20220723,20220729,21.926,20.04,2.211,22.96,3.436,216.152,374.706,10.411,96.33,3.323,1.587
20220730,20220805,23.343,20.624,3.281,24.954,4.797,266.402,369.76,14.091,96.446,2.472,1.232
20220806,20220812,20.285,18.334,2.653,21.456,3.896,252.831,352.296,10.235,96.654,1.274,2.547
20220813,20220819,19.55,17.498,2.097,20.843,3.143,200.096,363.745,7.872,95.921,6.511,1.607
20220820,20220826,19.792,17.698,2.613,21.288,4.013,214.473,357.584,8.059,96.325,1.241,1.346
20220827,20220902,18.166,16.341,1.998,19.469,3.358,176.424,362.934,4.563,96.333,3.962,1.527
20220903,20220909,17.967,16.238,1.771,19.332,3.024,176.182,361.829,4.38,96.336,5.394,1.381
20220910,20220916,16.576,15.227,2.152,17.717,2.806,141.115,358.502,4.027,96.04,6.856,1.664
20220917,20220923,10.576,9.306,2.712,11.718,3.76,172.436,315.215,3.642,96.589,0.772,1.841
20220924,20220930,10.291,9.669,0.797,10.872,1.234,76.098,347.066,1.036,95.417,9.527,1.913
20221001,20221007,12.801,11.752,2.397,13.914,3.057,102.357,344.916,1.952,96.944,2.33,1.761
20221008,20221014,12.732,11.834,1.562,13.708,2.248,89.229,351.236,1.236,96.68,2.516,1.363
20221015,20221021,14.453,13.499,1.613,15.502,2.808,94.522,348.986,2.053,96.617,2.174,1.17
20221022,20221028,13.421,12.565,2.142,14.521,2.852,93.21,339.88,1.652,96.632,4.023,1.139
20221029,20221104,10.919,10.074,1.717,12.006,2.477,64.109,335.127,1.325,96.532,1.976,0.982
20221105,20221111,7.236,6.703,2.056,8.003,2.515,66.582,319.628,0.891,96.649,2.365,1.063
20221112,20221118,7.006,6.408,1.466,7.918,1.615,59.107,319.833,0.68,95.86,3.883,1.448
20221119,20221125,5.313,4.826,1.083,6.057,1.597,54.555,307.409,0.734,95.586,2.343,1.855
20221126,20221202,3.449,3.175,1.162,3.876,1.187,37.2,315.912,0.28,96.541,0.863,1.238
20221203,20221209,-0.06,-0.421,0.737,0.54,1.008,40.198,292.493,0.065,95.813,1.344,0.924
20221210,20221216,-3.242,-3.423,1.458,-2.939,0.748,27.883,300.791,0.005,95.138,3.795,1.236
20221217,20221223,2.925,2.598,1.204,3.47,1.268,38.472,308.973,0.509,96.537,2.476,1.784
20221224,20221231,7.264,7.117,1.584,7.508,1.514,37.02,321.53,0.855,96.555,4.77,1.704
20230101,20230107,6.813,6.514,1.68,7.31,2.013,41.122,318.698,0.589,97.015,1.185,1.373
20230108,20230114,5.245,5.061,1.424,5.552,1.102,34.723,315.365,1.203,96.244,3.205,2.717
20230115,20230121,-1.478,-1.736,2.086,-1.087,2.156,41.269,281.065,0.42,95.029,2.671,2.086
20230122,20230128,-0.947,-0.967,0.529,-0.917,0.445,47.272,293.892,0.373,96.832,0.294,2.553
20230129,20230204,2.083,1.706,1.435,2.637,1.797,60.692,300.743,0.961,97.382,0.727,2.17
20230205,20230211,-0.677,-1.28,1.684,0.099,2.775,93.925,268.464,0.852,97.853,0.884,1.468
20230212,20230218,3.982,2.997,2.816,5.248,3.982,103.471,290.613,1.676,97.642,0.046,1.281
20230219,20230225,6.609,5.809,2.631,7.606,3.666,98.114,311.242,1.62,96.258,1.803,1.268
20230226,20230304,0.374,-0.107,1.212,0.896,1.671,122.921,279.709,1.013,96.264,0.223,2.72
20230305,20230311,4.689,4.127,2.003,5.307,2.333,105.3,303.954,1.924,95.171,4.156,2.664
20230312,20230318,7.364,6.033,3.136,8.675,3.607,149.704,307.576,2.85,95.883,5.459,1.934
20230319,20230325,10.01,9.105,1.915,10.842,2.646,128.852,324.606,3.004,96.143,3.525,1.858
20230326,20230401,8.173,7.333,1.832,8.884,2.029,143.045,318.237,2.662,96.064,5.159,2.899
20230402,20230408,4.878,4.194,2.23,5.444,2.825,176.909,295.296,2.227,96.426,2.524,1.979
20230409,20230415,7.635,6.592,2.197,8.381,2.534,156.536,318.549,2.37,95.93,4.022,1.94
20230416,20230422,7.906,6.992,1.919,8.559,2.356,146.174,331.678,1.375,96.153,3.084,1.833
20230423,20230429,11.467,10.435,1.625,12.169,2.588,178.418,334.738,2.884,96.036,5.292,1.748
20230430,20230506,13.679,12.123,1.845,14.613,3.039,206.428,338.875,3.43,96.461,4.204,1.691
20230507,20230513,12.856,11.577,0.912,13.623,1.8,178.335,348.544,1.676,96.215,7.065,1.447
20230514,20230520,10.957,9.981,1.36,11.516,1.728,177.414,342.535,2.194,96.282,5.564,2.337
20230521,20230527,16.258,14.51,2.311,17.165,3.212,234.55,352.975,4.691,96.39,2.683,1.881
20230528,20230603,18.473,16.119,2.693,19.651,4.231,307.734,332.518,9.621,96.265,0.414,1.973
20230604,20230610,19.092,16.7,2.684,20.289,4.346,288.671,343.812,9.533,96.14,0.397,1.456
20230611,20230617,19.949,17.163,2.829,21.342,4.808,314.94,336.215,13.05,96.091,0.144,1.526
20230618,20230624,21.169,18.576,2.254,22.465,3.756,263.512,371.362,8.974,96.465,3.245,1.7
20230625,20230701,19.813,17.802,2.336,20.818,3.519,255.587,361.937,8.896,96.359,2.3,1.693
20230702,20230708,19.717,17.909,2.175,20.621,3.362,231.462,365.006,8.15,96.381,3.383,1.644
20230709,20230715,23.048,20.597,2.522,24.273,4.159,270.853,375.473,11.129,96.432,3.13,1.179
